label,r,poly_disc_abs,nfdisc_abs,scoring_disc,coeffs
24T235,0,679686680154212175790462642695198933456777957691654040694251342699540566905632927601486520923617097614666196799213716375121754906982914958123508113189193705052798514865897271623677952987258815944052800061561922909981132586835775829428220652890873894798439471871662679687672306449678854178013605084267724335488336316623622009522314578948196433181084394154447309947571673284797520120584277431552558774458831003830632529120345540159401734290916468227415600133896558470301677049332968954031905289171061350692523576250153266416138479162947367274197899549699825940825965555792464864928688028826929388917332552956686114031072281756129202452986380880445440000000000000000,228205651302353757110867157636905480576921718881655591900362943060074309877760000000000000000,nfdisc,"15083360763101309081384709121,8093602252293564411068833432,970105902882849739569952320,-312839447653105180281441256,-71211258491226453536099848,7316772776393968778120624,3249157715737941236805804,227076185585820885998424,-20386832557561428232482,-3221838693042352807200,-11576298972841091816,17178009711717648352,566821012047910462,-48640489859390840,-2651952519131116,78399491797120,6425513940369,-67309471352,-9401100588,18775040,8453758,12456,-4360,-8,1"
24T235,0,42750412062078182697712633203632538801709209206183265788459044383030935778819080815305378656268584506350172133592632933986100034512242574084959443132987550154495828488748316563738221231891671241907976819862176995298876780590568756154637757030935271629494681914806831495964793684616874244668597437787532599836330736191067910901835316576648804166059990859328752187182755943566169324348748300544123470944437653757048950983088485455915587147771684729524303988283331986425733236869943521803030693853449677930100810908702108206754499422269468237338159907277072546661496753794423977630933229624180230277212379524742726426441416383845677448833138204679277117440000000000000000,228205651302353757110867157636905480576921718881655591900362943060074309877760000000000000000,nfdisc,"2241379563004754412524987393,1425214358488019961236356088,185584831203455479327089504,-155513535211284498348945448,-28505019543780166112996648,8714899512577183845547888,2848444885998053938139436,197677394790486564537496,-18588253465713841849026,-3021874915926759545568,-16005987690836703912,16414164372208692832,571808062265538750,-46854981844912376,-2650872160221740,75854569451392,6417521047377,-65224127032,-9395330060,17939744,8453086,12552,-4360,-8,1"
24T235,24,2512135750482015227831632902838921797097608828618954299358804974273546829187228799758031671265811996112025288203661677045980159607665752758436736436599207825445894720439802685793351940306337457965368880959593172502437958180124283076025716544284419314890543953125255838586875998491821793549540721311641511231638777804733347499641882908849128013105404902143922814407958657545276504279128616362789075788249879704931134385660158727257244934662165294416510050827430864227123562696069882799834903564767402944082982950441771275444676492567640687948337622960541929002004699976430536039313683990036622313228641239040000000000000000,2121185783223841436559963913192533095784891051472854624296948831239536640000000000000000,nfdisc,"384673106614105459443937729,197792987731109705057662936,-207672055182660984755647412,-120042864183316833809097552,11039206727451283839142048,15047005120763005495209896,2915587208089311385041140,130624752188867246798264,-22789028226233514352028,-2750525028753201536464,13398088937733033436,15914958607777911152,465632498838822954,-46647400699604168,-2410253404055788,76698515291520,6057097801547,-66922787456,-9046984864,19276792,8257332,12152,-4312,-8,1"
24T235,24,2877583133062535234866317047333839357457856025614473998007999487597626697802220443495233520746635611786783852368523499840707331488500245092722693574740740718185765553548154841378656518865399894255928879427718635442404874881991677617378958639966449130662420401708165342842164941577354056802245221841512997759251762197335248666582567808376482772253217210289564367315212768312503578186662739105228646783207672658592064640050743070213015651802048476535398221961336324398270208217682327222211039941572984478345519448835997408734800547420841144532730926646350265731079985336096815550646635940787556303362254218199040000000000000000,2121185783223841436559963913192533095784891051472854624296948831239536640000000000000000,nfdisc,"10952134336418370038405489,11397482224568592754657096,-143206681932993448662549972,-74658688190114113680849232,18254409791947014643997088,15094805814440451954524056,2834566821794101938389300,126499986446995449034744,-22337614047555720141388,-2715000135870103907104,11985214458389999196,15758423555542136752,467890326848460154,-46251772190673768,-2411459788487148,76119472623040,6056190249067,-66462654576,-9046002944,19121752,8257332,12152,-4312,-8,1"
24T235,24,111528576194616887205987796936451068966424752609461059423206165181121305821586629890797256296857886221767520250661520999813154406279550069158710190801456930147627730407712963331109243692212224201912731572118698693165169697737752605537151231437467950737886165894440430271865187304630716698474931285400159561854851370315979863366365945538788084606022256784919591764722008331170388667394478222558551122503703713853703453427613093300102550223917487513881085116147993286597299371868509042054117445865328735884455051701490289767049916034029550918413529724747670683455013084908544453792616396879780421517687464799824624161138933760000000000000000,3565713301599277454857299338076648134014401857525868623443170985313661091840000000000000000,nfdisc,"6310061704788553883602876529,-3490013950611492012809347464,-809350187751089080785044264,667130310045786770913473492,-74187708038444852408493822,-15908186681865431731736616,3998124114314763119354114,-144181451022643955496056,-34195976375626307691601,3172714722804782974112,85128561039079735776,-20086788400473698376,223568947622984035,66376487543090972,-1978466986285658,-129630069270708,5719934815330,153101851928,-9111837002,-104750640,8539641,36024,-4446,-4,1"
24T235,24,103525904177896942100750512825213948828095357899919688786103500553594290020237100804553637354838416728286604034065117068852941447370695464411631892872193887241925113343079855028926952882139694665084446202283387240370624086747273020414221157883365892815821966017647103414676942749231143174984793810296516442437741953212123315811859773827754478828833452111545875781034606681454683377187564477209500557805831861538774429481044478281231434500666884689811859727717996101260167698875710001388890953004406632623248156752184580346871802017977690318950896756882339986194275674273350329374268755871694455394654197271784731206539238189301760000000000000000,3565713301599277454857299338076648134014401857525868623443170985313661091840000000000000000,nfdisc,"831074130110402454908642689,-631801507178775580481587200,-338380537280675038629803376,259898333378129327677035524,-16760328577173700896785434,-14713446410012842096289384,3232127736177615131377434,-120189258156234281662616,-29613082738273997527709,2922446338329345873048,69743864764393687876,-18955414719794401496,253490848427073447,63503281911100868,-2010946635860594,-125349952771060,5737495556930,149504544112,-9115653190,-103285968,8540229,35856,-4446,-4,1"
24T236,0,4154858873217284317264678525996596236733116466329173560850048627265577638821963660263119601081998890748197614245962891486746685488388967150567018004335357055433524875821970811575777528710134719939040681158998637149205399188057779554863967786865578850316169251394444433841853979103539182672880475619217289067901584925257213017815043276800000000000000000000000000000000000000000000000,1434948090786850972382352386084044800000000000000000000000,nfdisc,"117919413666991,51332185172784,15068948439366,630529317614,1120015103436,454474823664,597264177401,68687611434,-44122397829,-15206294476,6880488096,917536644,-371543819,-52513356,42453216,-3334886,-1564179,228924,88781,-28296,2391,244,-39,-6,1"
24T236,0,902970302825347336930510278550281988720114928865615039839967331731613358869528696228639585471727485804833805247830436898081589994812705331855170544611312125056916507148213953746299762784523627197640878975126931964155164157059680758955550570492649517888342378164481255183737478002727650533012589724653392602783649491338081499757219997863116800000000000000000000000000000000000000000000000,1434948090786850972382352386084044800000000000000000000000,nfdisc,"48451676579461,32277000656964,52111098247536,4140027422834,-3216264135804,651025242804,722101405841,-157676892246,-21834438729,-3901015036,8658941736,-2570785956,247526011,-34293216,41545566,-12539546,1271271,44604,48191,-21276,2211,304,-39,-6,1"
24T236,24,2464068209739874706053725832677477131821565252890106350382908977972317639476831095536313853399101789984248602565405472777702168526834032054999090524394613089727782160870511025074291516203812561360185194991940066802888639932770854094215367884800000000000000000000000000000000000000000000000,1434948090786850972382352386084044800000000000000000000000,nfdisc,"840601,-171103416,-4929394644,-4413337486,40945451166,-12059025216,-112533543019,162607361274,-64930039629,-31168666036,35221434996,-6240748716,-3963669989,1646402244,99211806,-136675106,8458761,5558724,-649669,-119916,17781,1324,-219,-6,1"
24T236,24,15026053400618072387687016934624570865376790001998718195666338125766159866601717254107924007636337270124108789535362900885906632366202190129375651780746902030152470753757425096816556828373223283571113462042511303627678312770672912513744973564662350632356465868800000000000000000000000000000000000000000000000,1434948090786850972382352386084044800000000000000000000000,nfdisc,"986257861,2776400364,-13636086624,-15709869886,46527713136,39597749004,-64973244979,-50253319206,41020471911,30790890884,-11993518464,-8595820116,2043133291,1245866424,-225075114,-100375946,16060611,4562604,-702829,-113436,17511,1384,-219,-6,1"
24T237,0,250311778995786664467847294066090317198548795389257321101761825565743931174512023307511008140482137417452137596769285269382973860112109929045929463401074892814455855506015732921867021401304110857478316554819430805878255341667681932449340820312500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,5952574850274800124860159997810922581424865280000000000000000,nfdisc,"1784956563281250,0,2313367593750000,0,1197160382812500,0,322619101875000,0,49951182515625,0,4698145800000,0,281979810000,0,11153700000,0,294333750,0,5130000,0,56700,0,360,0,1"
24T237,0,68795284444127353467471500916942705781044092545811591002246505980862066774423047411107734081350009407578150962878205665131683717014754116830805933312455589061463018907357422959722347472736657023555150042199337026361312830841088228339685883838683366775512695312500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,73488578398454322529137777750752130634874880000000000000000,nfdisc,"1176064375781250,0,1932009468750000,0,1123007414062500,0,317346001875000,0,49781690015625,0,4695634800000,0,281965860000,0,11153700000,0,294333750,0,5130000,0,56700,0,360,0,1"
24T237,24,250311778995786664467847294066090317198548795389257321101761825565743931174512023307511008140482137417452137596769285269382973860112109929045929463401074892814455855506015732921867021401304110857478316554819430805878255341667681932449340820312500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,5952574850274800124860159997810922581424865280000000000000000,nfdisc,"1784956563281250,0,-2313367593750000,0,1197160382812500,0,-322619101875000,0,49951182515625,0,-4698145800000,0,281979810000,0,-11153700000,0,294333750,0,-5130000,0,56700,0,-360,0,1"
24T237,24,68795284444127353467471500916942705781044092545811591002246505980862066774423047411107734081350009407578150962878205665131683717014754116830805933312455589061463018907357422959722347472736657023555150042199337026361312830841088228339685883838683366775512695312500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,73488578398454322529137777750752130634874880000000000000000,nfdisc,"1176064375781250,0,-1932009468750000,0,1123007414062500,0,-317346001875000,0,49781690015625,0,-4695634800000,0,281965860000,0,-11153700000,0,294333750,0,-5130000,0,56700,0,-360,0,1"
24T238,0,215295498255275920849298582690048999191964843163131022700669446882036753552140531370364981249474781486142194740856825310043176960000000000000000000000000000000000000000,168751085654261613627614580493416136704,nfdisc,"376,1632,1952,3936,15680,-11488,27984,-37440,140788,-270768,372760,-359840,246580,-96648,-6440,31424,-14027,-196,2172,-548,-96,68,-4,-4,1"
24T238,0,210461037325203464041659545470825345703135031961995016694405766700887424589559292833223865467609102974353196406014409557674407611479677988737153998248605298691898017715112395562567502382221353182480413229056000000000000000000000000000000,972816427330773004502086161243025838287355904,nfdisc,"3723217,-6831700,22405896,-24978844,38489940,-27154148,18431600,-6635300,-1024813,-1317704,2890992,-1912536,753128,-213032,49152,-33896,26883,-9652,1512,132,-44,-4,16,-4,1"
24T238,24,7512506071660190496450311499220483751137690843139397257548658165263003220918077923315536812562726347645350956509194023626208031296925376397594262757759772367120360000000000000000000000000000000000000000000000000000000000000000,5801414070236783785199139295069545196746178560000000000000000,nfdisc,"6246601,60409704,90845264,-264098228,-473090410,575027756,837938170,-775234440,-662775671,585802668,260955298,-246443724,-51913679,59337044,4577562,-8419068,29863,706208,-39046,-33740,3014,828,-92,-8,1"
24T238,24,49436912973933250155074116930174774634531967945854485091033442904418490208132275202231475939844425899422702809640592496771454006973228126531159334505853767705442597454481180924590058333895415808822947114931316151638755077475448522277425315159889225879984045621769911880332937834118337250323334755736739928177859624960000000000000000000000000000000000000000000000000000000000000000,98528681588810819213016184956753921328137471649602600960000000000000000,nfdisc,"13345167789931,28002289028172,-73401210124446,-37953740008116,88338416463233,23087381885276,-44421189412640,-8421220142136,11054064721068,1734520259292,-1539308230926,-203561511504,128745169496,14003235600,-6710380554,-574239796,220855570,13990216,-4540488,-195212,55825,1412,-370,-4,1"
24T239,8,69378933168856311602319965526844528575279866682345595621846755762065013125170809263192340912364571964003729236875436463415659974309899790232408316090314451933200384,675004342617046454510458321973664546816,nfdisc,"11664,0,-116640,0,353808,0,-538488,0,528849,0,-362880,0,176904,0,-61776,0,14994,0,-2592,0,312,0,-24,0,1"
24T239,8,4814602049786459862729474418181720686941885321451007739374863377563773312376261738070322179034320125465716417123216321314827732035260969980809338460693429272952677944739164933020976525884221040495228164004589512082459518711048354011904549421083262976,3891265709323092018008344644972103353149423616,nfdisc,"-17986184,74292896,-129301456,102061920,73260648,-286910304,324448512,-207724000,92152916,-29557952,3757440,2816256,-2395712,980256,-181680,-19104,32966,-19576,6476,-616,-526,216,-8,-8,1"
24T239,24,321485512094353830365258670007875884994392213378739387528732399304630277063308030080155904378461598914848426449459164468518499587192733999821149218642637656231656531957686374432243902958236406366067693434053541486939922442510494097659699988224798066201472152286903138623324038859690182638643433435313669325585452834911193548308206822331047650298813159521716992080293669970347718948174480384282313001441584742400000000000000000000000000000000000000000000000000,40586837870728295280847808486788914935066183860224000000000000000000,nfdisc,"21391379162726400,0,-35923566093926400,0,22525663740272640,0,-7061451892577280,0,1233616283448336,0,-124782180922368,0,7299252893088,0,-241544865456,0,4490610840,0,-47106576,0,274878,0,-828,0,1"
24T239,24,1571621015404115634025313591068580472350111520134405900470792141804247594022775302011510137959200002379766660525980130451777731227966847047673054771380296190514205729859161300393150201412292480014881743360462370340005662440155228342734935496518924560452850627135628066617322953527006762441113308742257020821409470609848769141740642180583887524884047262017432941070275607188611097081624655125182657408213822423748951626625739576173791971673802182102692974661676680988038934332639588502409024119855680743014400000000000000000000000000000000000000000000000000,689309119612360211484741555362074352459682955097411036381184000000000000000000,nfdisc,"1223403055943270400,0,-5940956018521497600,0,7638328229287242240,0,-2386888993051557120,0,329167348335914256,0,-23833337883808032,0,957152700728568,0,-21117813541344,0,236735632440,0,-1138021704,0,2524728,0,-2592,0,1"
24T240,0,24757721020633332757026005102615788982189568889343070724648596681073184129967926630607126805606542085297853182500289964912136977776070986462048537312247840893208119138756520156932405598342456744607744,106454148273092576179940394954958322094963127651248635904,nfdisc,"8340544,0,64044288,0,183322368,0,260198432,0,211951008,0,106711392,0,34362626,0,7137504,0,945552,0,77572,0,3744,0,96,0,1"
24T240,0,31325093643366299828096664497726239929642749279225358751668333794416149722296126082688016122615142955818351435837991061758957169018489950872254110581232380713895801190324832487301676629765653360993053753433128960000,30765248850923754516002774141982955085444343891210855776256,nfdisc,"18496,0,1331712,0,16039296,0,53480096,0,79295904,0,61342944,0,26896082,0,6975144,0,1081116,0,98180,0,4932,0,120,0,1"
24T240,0,343833628858774197540776271897966261391420306348518846860215315277893483418307338666682291489004272372941940908807950928286226144128595144014725681168716244518636910786135204543774460842032690852305358035454060165662651541944109841534151246741504,26613537068273144044985098738739580523740781912812158976,nfdisc,"93572152,132746976,252526656,256811232,215030220,37645056,-36717112,-29116800,-9129234,3068328,4090356,991944,-323711,-355392,-63480,58428,24792,-5832,-3906,360,396,-12,-24,0,1"
24T240,0,18736907647645965669147010245289325406343083447265129851479115567077804330405932197381120302343349866753683992438044722536618397399922113100351807228432328037091021796839365082604509642096850387125311148418334679324160612090004192084690866873322430652309803745935360000,7691312212730938629000693535495738771361085972802713944064,nfdisc,"1212153856,0,6818365440,0,13216849920,0,12865208320,0,7203225600,0,2466181632,0,531614720,0,72944640,0,6336324,0,339280,0,10548,0,168,0,1"
24T240,24,230616610847259693254297119675253493866701481685103798978652355512358214863342185394473103972471327513284741389825801917428828209141462795548947741787754099577894826147840000,26613537068273144044985098738739580523740781912812158976,nfdisc,"17272,-63648,-708000,727008,4603884,-2859264,-12251288,5360256,16657422,-5174136,-12909348,2747016,6021345,-831888,-1732344,143676,308400,-13608,-33442,648,2124,-12,-72,0,1"
24T240,24,24757721020633332757026005102615788982189568889343070724648596681073184129967926630607126805606542085297853182500289964912136977776070986462048537312247840893208119138756520156932405598342456744607744,106454148273092576179940394954958322094963127651248635904,nfdisc,"8340544,0,-64044288,0,183322368,0,-260198432,0,211951008,0,-106711392,0,34362626,0,-7137504,0,945552,0,-77572,0,3744,0,-96,0,1"
24T240,24,31325093643366299828096664497726239929642749279225358751668333794416149722296126082688016122615142955818351435837991061758957169018489950872254110581232380713895801190324832487301676629765653360993053753433128960000,30765248850923754516002774141982955085444343891210855776256,nfdisc,"18496,0,-1331712,0,16039296,0,-53480096,0,79295904,0,-61342944,0,26896082,0,-6975144,0,1081116,0,-98180,0,4932,0,-120,0,1"
24T240,24,18736907647645965669147010245289325406343083447265129851479115567077804330405932197381120302343349866753683992438044722536618397399922113100351807228432328037091021796839365082604509642096850387125311148418334679324160612090004192084690866873322430652309803745935360000,7691312212730938629000693535495738771361085972802713944064,nfdisc,"1212153856,0,-6818365440,0,13216849920,0,-12865208320,0,7203225600,0,-2466181632,0,531614720,0,-72944640,0,6336324,0,-339280,0,10548,0,-168,0,1"
24T241,0,6885806423110959763438369646642123785267665560091945033671256639093187942989752423994973989682288498302499240457342976000000000000000000000000,12862554830021815154554152805901238508978176,nfdisc,"2401,0,-4802,0,6517,0,-3332,0,1764,0,-4277,0,1954,0,27,0,164,0,32,0,17,0,2,0,1"
24T241,0,1030992632394388741608624223554616885410358551772804592621090635530345003247382435471504657709954508243503882535660810494584977937542733526158278656000000000000000000000000,74150068946664590024788934649612265657795897982976,nfdisc,"1,0,-81,0,6149,0,-33988,0,194616,0,139211,0,63797,0,20855,0,4440,0,-388,0,-67,0,3,0,1"
24T241,24,173587144625580416691091276017463721986826603688470002319221483539638449862104022625817580486302130162028993956889429970562646900888778594276514814715375449538560000000000000000,30357528656365789851431404684506562560000000000000000,nfdisc,"-4799,40784,583228,525264,-5139589,-3084188,19640360,-1308860,-27760681,8341512,19199888,-8007648,-7240307,3661532,1514594,-931852,-161812,136444,5318,-11236,472,476,-44,-8,1"
24T241,24,205853745512961815823618843480728883581332651673511062960923109712924993891524870117280842082379408002520747178525615207991479701786194850910832632917473420356111113616803669901264952218971678332146841346699255756598184678312817991632495985944536563551106328579691462668354774675451202638974366190905053307786554798531940397878298608278867804160000000000000000,515579001704352417897543285546499921215970344960000000000000000,nfdisc,"92161521316,1766307855872,9833009976280,15223773821424,-4949079261528,-24475976980744,-11173631731988,6259012318616,5033556389337,-357365537132,-835408322828,-35388240292,74553355902,5745666640,-4072314926,-324502716,142445808,9498932,-3177166,-151496,43179,1236,-322,-4,1"
24T242,0,277987348001769735625809207968207551265407104365792624385066476465455127025360641889729298633552507362904197427767778753637882265600000000000000000000000000000000000000000000,10817408612048346544980042509762941586050646016,nfdisc,"625,0,30636,0,165334,0,352538,0,407783,0,312714,0,163397,0,66014,0,19555,0,4014,0,482,0,32,0,1"
24T242,0,107782209966146114395713316493491404346831955916104137944587470436062217767995320126868892843445473428190991834228960073313218579290212128376011379896672393056535396548100000000000000000000000000000000,10817408612048346544980042509762941586050646016,nfdisc,"525625,0,1198425,0,1900834,0,1128941,0,332422,0,125363,0,76181,0,35123,0,10773,0,1942,0,250,0,20,0,1"
24T242,0,2266549091682948732881251963180836901061722447914788086020898342998106007542958511007806973240832262583733280266814781673056138276999241500335125518753472742854657437168173051846910633322327952346140198712428991202361600000000000000000000000000000000000000000000000000,62360207984144920210847494040323915418206350203682816,nfdisc,"435765625,0,672523125,0,634877950,0,412436786,0,158186657,0,34984110,0,3463181,0,-106183,0,-43037,0,237,0,623,0,50,0,1"
24T242,0,671852937373816147914402383033111861731340589497910254455898411723402405558192612284985009761033735879133575824617184749158072866985387599302593056957915916510973957657874903122692258763524329357698442545245743984149751689019573147007851562500000000000000000000000000000000,62360207984144920210847494040323915418206350203682816,nfdisc,"4848197641,0,4848197641,0,3295819086,0,1163430961,0,282122302,0,23277695,0,-564235,0,-357749,0,-14063,0,2646,0,490,0,28,0,1"
24T242,8,34847786377469686172341681218026779981770572846587742301130935316957531244065610661532055625000000000000000000000000,10817408612048346544980042509762941586050646016,nfdisc,"49,0,-196,0,364,0,-797,0,-836,0,2408,0,-863,0,-1184,0,1360,0,-613,0,148,0,-20,0,1"
24T242,8,46722860533673546499594768094678192380992888976100560434511034726648961004262430060349468418450966370344681554008534447504407992818668055738269853497802741844099195827356930592016072607936290964203477083124352975092320552923619700133872049706804183040000000000,62360207984144920210847494040323915418206350203682816,nfdisc,"78765625,0,-72539423,0,-72246594,0,21936802,0,6575581,0,-2702098,0,989801,0,-187103,0,-5009,0,2757,0,91,0,-38,0,1"
24T242,24,6967898347054977592484904308848689467532610955385767799350438766239922810017213086598359019923218494008347499226020674778126872402156573033541295032449582503954176063228103773987326999519799717290132512109034995856072215073763344464817780596670464000000000000000000,212382029418151474945360392957925024333824000000000000000000,nfdisc,"298978681,0,-62468075380,0,198323713755,0,-159055080316,0,61074165715,0,-13603486580,0,1912686851,0,-176581420,0,10835050,0,-436716,0,11080,0,-160,0,1"
24T242,24,3128973809576636072791352896823982341172478587357222813216919725451888634983214305525061217100903646429392212467818409752755880233793683509293612540373132416608071132776807758314860462157657178675059981514470206942020805244859948632991821751797647401977758347600553258297604358071723188876173234929664000000000000000000,212382029418151474945360392957925024333824000000000000000000,nfdisc,"704825732521,0,-9779140315172,0,15838924289931,0,-9324045745364,0,2560439565411,0,-381267193956,0,34229867171,0,-1966956732,0,74238234,0,-1835020,0,28632,0,-256,0,1"
24T242,24,2748913090347571852600511286864431239464735742547489360717336578434598364950014942840439357283900952709492885188691473863312269186537768943474981649896577485418726741196612648044446273754854715487463558375589742177106544923287023840838647221506636376149560904936958357671005974055311090599448551075120309862400000000000000000000000000,212382029418151474945360392957925024333824000000000000000000,nfdisc,"458491494400,0,-1539933388800,0,1960979470080,0,-1274001022400,0,474153547761,0,-106287405696,0,14579731340,0,-1218283044,0,61170774,0,-1816264,0,30885,0,-276,0,1"
24T242,24,4174653549174253620776681160305900884094958051734211338529567225672352485832742713088874688300603881488907178762531404500725151196026269931170439290562274818671570862459203964048773031852656727153745148841613056826131118045864764016274244447336647517204599407003754565423337863498535937795182931211919947590433075158511788855331218902624744901327598440305284430582912769595774337024000000000000000000000000000000000000000000,3607003585398692124421660264265452111324958932598784000000000000000000,nfdisc,"217444083481,0,-22452662664892,0,148316295598942,0,-207865764576636,0,109056300348415,0,-23145295202968,0,2168269325252,0,-90855777848,0,1994671495,0,-24734956,0,174462,0,-652,0,1"
24T242,24,3465596792787609357219434767414658770615784043291495279275484488196378396428899612017753884601249124919694926904950708077410989544875670209865860418781302858721346666318758547797626008679633446099611340726915557703407643858432790489592500775222734071967716410253296532354965196503186901953345632258227164384644962926573811202040889703249678328549206713029885933327454698302406844655382087181506025113913628805151745638400000000000000000000000000,3607003585398692124421660264265452111324958932598784000000000000000000,nfdisc,"26221773318400,0,-254670611219200,0,681310804823280,0,-519241381455600,0,171441255490081,0,-28774913669604,0,2617883292445,0,-130825978216,0,3461653694,0,-44735716,0,284740,0,-864,0,1"
24T242,24,2438228934934007694469873554191087141543736048971017827047571444062101904947988319692980476569862193907784808821176572711257801392752758178798177695026306586180798646127602182295835008633942129747490487528888096969693693679778857808583667019113197077252566140468452984267397569993683871300786092269414980484660402057187742145998822209925617120170869077637043946350678689851930283118568384804225524322183538784042770018389212980868534046023042460500363770887315780254830690304000000000000000000,3607003585398692124421660264265452111324958932598784000000000000000000,nfdisc,"15910672942650256,0,-68856980252075456,0,88096417918166152,0,-47488031772985280,0,11220179199961569,0,-1028696953385732,0,45285217342741,0,-1063409939496,0,14091233846,0,-107740924,0,468476,0,-1072,0,1"
24T243,4,34462574848448771188993687011778873398824887930338208291028811971530198089728,228367295245196783811799879220461568,nfdisc,"2,0,0,0,4,0,-24,0,1,0,-48,0,16,0,16,0,18,0,64,0,36,0,8,0,1"
24T243,4,34462574848448771188993687011778873398824887930338208291028811971530198089728,228367295245196783811799879220461568,nfdisc,"2,0,0,0,4,0,24,0,1,0,48,0,16,0,-16,0,18,0,-64,0,36,0,-8,0,1"
24T243,4,6668850363623492739600128940143177588215611453152485573458852280168018865057653497059807189444543815358358946814314736908295295550190358349337376564406677774971785183232,1316492011996805664515047755529996067667968,nfdisc,"9248,0,-16896,0,-104880,0,-123856,0,-71231,0,-40272,0,-31920,0,-18192,0,-5200,0,-576,0,-48,0,-16,0,1"
24T243,4,6668850363623492739600128940143177588215611453152485573458852280168018865057653497059807189444543815358358946814314736908295295550190358349337376564406677774971785183232,1316492011996805664515047755529996067667968,nfdisc,"9248,0,16896,0,-104880,0,123856,0,-71231,0,40272,0,-31920,0,18192,0,-5200,0,576,0,-48,0,16,0,1"
24T243,24,9336614250386683082534061785759428370710544923579071085187742319489496992953156261823070668597518947990526593724258068673247799906683675762123391041837608202382330806067241989311462010369489341244606529221021264756556812995349583949424260766473172352193170006114537056714079867011950126061168430845821254475362336768,37787416901147101484280407339890564583697015384379733607186432,nfdisc,"-2000002922224,-8771113635264,-6318156542304,8390180506784,8513778798384,-3228653301408,-4238030561768,652696982640,1138263726072,-76254634872,-185623863048,5426598720,19284387601,-248814096,-1298675388,7770604,56702328,-165744,-1578226,2136,26814,-12,-252,0,1"
24T243,24,12447725942692210850327385514384323487732866906581352948695225536523701187635514604609498182775108688067148419759101343896869972605145924822303657719856125002669908777200194019284364626508777837202843073250313350294190400968840467240116912265378621062038960685594764269086065972727441121408638699550768055235258286604288,37787416901147101484280407339890564583697015384379733607186432,nfdisc,"650689484696,1484230874400,-7970365906752,-2738658204704,8761102460556,1622931479136,-4212791143208,-458882727552,1129243682982,69844679160,-184958857116,-5856264696,19274029705,257846424,-1298965476,-4955188,56707836,-2952,-1578226,1320,26814,-12,-252,0,1"
24T243,24,74402588126642571473815515156332740552586154516132307080671323120237016201142132596747442682185660597600942465457769217724209800036267240401458549453376987765622743085921844368531938919842716163694141329023129283400303587382886238337669467943615196496845748297541463926932989479293859887090479316645707075760566558523392,151149667604588405937121629359562258334788061537518934428745728,nfdisc,"-31235637632,-713572730880,-4167947434752,-10881617321728,-14168990938944,-7857458626560,1214534437056,3449066189952,891033429600,-509501022656,-242517751968,36297768384,29153706488,-1259354976,-2043052320,16451680,88569132,22320,-2344888,-960,36366,-8,-300,0,1"
24T243,24,1859066421252083304277728105286615021012691946940007968127878706326149169217857674508726573118327128172212120663909578988059672925048024545025679319415233291569583052568687652737343115536266169841144954463025203968832389543510183805809449371146422126653973171576946394346048065716435762727761588892842426347705696484589568,151149667604588405937121629359562258334788061537518934428745728,nfdisc,"-64793520128,972601835520,-4862263726080,11624572590080,-14286651091968,7530329081856,1370401753344,-3404090715648,864002442240,502403261824,-240492800640,-34996951296,29068654808,1123009248,-2040951936,-9000992,88547100,-234720,-2344888,3936,36366,-8,-300,0,1"
24T244,0,19940732644442346565562138744109954662461895071225361390769975434275712164067508561720510599521107968,228367295245196783811799879220461568,nfdisc,"32,0,0,0,64,0,768,0,1168,0,960,0,832,0,544,0,258,0,112,0,36,0,8,0,1"
24T244,0,5752307084787059881936394044134683948875231500168181059117929086591459011147665547537964503772465769374420775402845673721178683337613580095980615291739493301114254979903557259250106368,1316492011996805664515047755529996067667968,nfdisc,"167042,0,177264,0,257348,0,384280,0,228001,0,50080,0,-7504,0,-10848,0,-2238,0,304,0,180,0,24,0,1"
24T244,8,19940732644442346565562138744109954662461895071225361390769975434275712164067508561720510599521107968,228367295245196783811799879220461568,nfdisc,"32,0,0,0,64,0,-768,0,1168,0,-960,0,832,0,-544,0,258,0,-112,0,36,0,-8,0,1"
24T244,8,5752307084787059881936394044134683948875231500168181059117929086591459011147665547537964503772465769374420775402845673721178683337613580095980615291739493301114254979903557259250106368,1316492011996805664515047755529996067667968,nfdisc,"167042,0,-177264,0,257348,0,-384280,0,228001,0,-50080,0,-7504,0,10848,0,-2238,0,-304,0,180,0,-24,0,1"
24T244,24,15126281100450067605022841552584272791106309962075621778296815022104136565093228871680000000000000000,20353650554398603635013367255303913039986688,nfdisc,"2,0,-1264,0,17044,0,-88824,0,230441,0,-324336,0,257784,0,-121584,0,35174,0,-6288,0,676,0,-40,0,1"
24T244,24,5044115829637042080194477168046543178000084482530616539837626137687024384163459004893534992984345162059859760431091185734172023330588479048384512,1648645694906286894436082747679616956238921728,nfdisc,"648,0,-431136,0,4399560,0,-11373168,0,13761025,0,-9462288,0,4034016,0,-1110848,0,199948,0,-23184,0,1648,0,-64,0,1"
